id,crashYear,crashSeverity,fatalCount,seriousInjuryCount,minorInjuryCount,crashLocation1,crashLocation2,region,holiday,light,speedLimit,advisorySpeed,latitude,longitude,bicycle,bus,carStationWagon,moped,motorcycle,otherVehicleType,pedestrian,schoolBus,suv,taxi,train,truck,vanOrUtility,vehicle
111044,2014,Minor Crash,0,0,1,SH 20,RIMU OBR,Auckland Region,,Twilight,100,,174.791772,-36.943956,0,0,4,0,0,0,,0,0,1,,0,0,
340042,2012,Minor Crash,0,0,1,MOUNT SMART ROAD,CAPTAIN SPRINGS ROAD,Auckland Region,,Overcast,50,,174.799219,-36.914929,0,1,0,0,0,0,,0,0,0,0,1,0,1
372237,2013,Minor Crash,0,0,3,NGUNGURU ROAD,NGUNGURU FORD ROAD,Northland Region,,Overcast,100,45,174.395578,-35.653558,0,0,2,0,0,0,,0,0,0,,0,0,
378983,2013,Minor Crash,0,0,1,HENDERSON VALLEY ROAD,KEELING ROAD,Auckland Region,,Dark,50,,174.628286,-36.886533,0,0,2,0,0,0,,0,0,0,,0,0,
456277,2000,Serious Crash,0,3,0,MARSHLAND ROAD,LOWER STYX ROAD,Canterbury Region,,Overcast,80,,172.658255,-43.463018,0,0,1,0,0,0,,0,0,0,,0,1,
443195,2013,Minor Crash,0,0,2,HOTENE ST,PAUL ST,Bay of Plenty Region,,Dark,50,,176.969925,-37.964956,0,0,0,0,1,0,,0,0,0,0,0,0,0
452108,2013,Minor Crash,0,0,1,WAIWHETU ROAD,RUMGAY ST,Wellington Region,,Overcast,50,,174.933530,-41.211119,0,0,3,0,0,0,,0,0,0,,0,0,
1366,2017,Serious Crash,0,1,0,GLENBROOK ROAD,CHARLES ROAD,Auckland Region,,Overcast,100,,174.871745,-37.144930,0,0,1,0,0,0,,0,0,0,0,0,0,0
497773,2004,Minor Crash,0,0,1,KAITAIA-AWAROA ROAD,BRASS ROAD,Northland Region,,Dark,100,,173.190925,-35.170375,0,0,1,0,0,0,,0,0,0,0,0,0,0
371448,2019,Serious Crash,0,1,0,SH 1,WAIKOUAITI RIV BR,Otago Region,,Bright sun,100,65,170.651974,-45.601198,0,0,0,0,1,0,,0,0,0,0,0,0,0
437502,2016,Minor Crash,0,0,1,PAEKAKARIKI HILL ROAD,FURZE HILL,Wellington Region,,Bright sun,50,,174.940915,-41.040630,0,0,1,0,0,0,,0,0,0,0,1,0,0
327873,2000,Fatal Crash,1,0,0,SH 5,OLD TAUPO COACH ROAD,Hawke's Bay Region,,Bright sun,100,,176.705163,-39.276442,0,0,0,0,0,0,,0,0,0,0,1,0,0
340768,2006,Minor Crash,0,0,2,SH 2,OLD MAIN ROAD,Manawatu-Wanganui Region,,Overcast,100,,176.012709,-40.273659,0,0,2,0,0,0,,0,0,0,0,0,0,0
245921,2013,Minor Crash,0,0,1,TIDAL ROAD,WAOKAURI PLACE,Auckland Region,,Bright sun,50,,174.823269,-36.978773,0,0,1,0,0,0,,0,0,0,,0,1,
346821,2014,Minor Crash,0,0,1,BAYLY ST,SEA VIEW ROAD,Northland Region,,Dark,50,,173.745084,-35.950665,0,0,1,0,0,0,,0,0,0,0,0,0,0
469951,2009,Minor Crash,0,0,1,FACTORY ROAD,CHURCH ST,Otago Region,,Twilight,50,,170.349029,-45.873489,0,0,2,0,0,0,,0,0,0,,0,0,
512944,2010,Minor Crash,0,0,2,SH 2,COSTLEY ST,Wellington Region,Christmas New Year,Overcast,50,,175.519980,-41.032678,0,0,2,0,0,0,,0,0,0,,0,0,
383190,2019,Minor Crash,0,0,1,HILLSIDE ROAD,GLASGOW STREET,Otago Region,,Bright sun,50,,170.497772,-45.893478,0,0,1,0,0,0,1,0,0,0,,0,0,
45031,2007,Minor Crash,0,0,1,RIVER ROAD,WAIRERE DRIVE,Waikato Region,,Bright sun,50,,175.256074,-37.742088,0,0,1,0,0,0,,0,1,0,,0,0,
380868,2014,Minor Crash,0,0,1,GLOVER ROAD,TURUTURU ROAD,Taranaki Region,,Bright sun,50,,174.273821,-39.575505,0,0,2,0,0,0,,0,0,0,0,0,0,0
337549,2015,Minor Crash,0,0,2,FELTON ROAD,REID MACAULEY ROAD,Southland Region,,Bright sun,100,,168.243888,-45.709955,0,0,1,0,0,0,,0,1,0,,0,0,
154925,2008,Minor Crash,0,0,1,MARAEKAKAHO ROAD,SH 50A,Hawke's Bay Region,,Bright sun,70,,176.814607,-39.640551,0,0,2,0,0,0,,0,0,0,0,0,0,0
159053,2019,Minor Crash,0,0,1,LIFFEY ST (INGILL),VICTORIA AVENUE,Southland Region,,Bright sun,50,,168.345757,-46.405499,0,0,1,0,0,0,,0,0,0,,0,1,
337204,2001,Minor Crash,0,0,1,SH 8,ARDGOUR ROAD N,Otago Region,Christmas New Year,Bright sun,100,,169.431370,-44.822714,0,0,2,0,0,0,,0,0,0,,0,0,
513898,2001,Serious Crash,0,1,0,SH 6,BULLOCK CRK BR,West Coast Region,Labour Weekend,Bright sun,100,,171.343536,-42.095084,0,0,1,0,1,0,,0,0,0,,0,0,
319754,2016,Serious Crash,0,1,0,PAPAROA OAKLEIGH ROAD,BURKE ROAD,Northland Region,,Overcast,100,,174.287156,-36.016593,0,0,0,0,1,0,,0,0,0,0,0,0,0
484185,2007,Minor Crash,0,0,2,TE AUTE ROAD,LONGLANDS ROAD EAST,Hawke's Bay Region,,Overcast,100,,176.824551,-39.679105,0,0,1,0,0,0,,0,0,0,0,0,0,0
18225,2002,Minor Crash,0,0,1,THREE MILE HILL ROAD,FLAGSTAFF-WHARE FLAT ROAD,Otago Region,,Dark,100,,170.446279,-45.853752,0,0,1,0,0,0,,0,0,0,0,0,0,0
451042,2016,Minor Crash,0,0,1,SH 1N,WAIRAKA ROAD,Wellington Region,,Overcast,50,,174.888310,-41.034469,0,0,2,0,0,0,,0,0,0,,0,0,
394464,2013,Minor Crash,0,0,1,WINGATE CRESCENT,CAMBRIDGE TERRACE,Wellington Region,,Twilight,50,,174.953779,-41.190934,0,0,0,0,1,0,,0,0,0,,0,1,
364240,2006,Serious Crash,0,1,0,SH 1N,HALL ST,Waikato Region,,Dark,50,,175.458851,-37.889669,0,0,1,0,0,0,,0,0,0,0,0,0,0
374073,2007,Minor Crash,0,0,1,CUBA ST,HIGH ST,Wellington Region,,Overcast,50,,174.886633,-41.224065,0,0,2,0,0,0,,0,0,0,,0,1,
511120,2002,Minor Crash,0,0,1,COLOMBO ROAD,KITCHENER ROAD,Auckland Region,,Dark,50,,174.749611,-37.251410,0,0,2,0,0,0,,0,0,0,,0,0,
396395,2000,Serious Crash,0,1,3,THREE MILE HILL ROAD,SILVERSTREAM VALLEY ROAD,Otago Region,,Overcast,100,,170.410307,-45.848370,0,0,2,0,0,0,,0,0,0,,0,0,
451865,2001,Serious Crash,0,1,0,PACIFIC ROAD,BLACK SWAMP ROAD,Auckland Region,,Bright sun,100,60,174.617694,-36.144195,0,0,1,0,0,0,1,0,0,0,,0,0,
154829,2001,Minor Crash,0,0,1,FENTON ST,ERUERA ST,Bay of Plenty Region,,Bright sun,50,,176.253845,-38.138870,0,0,2,0,0,0,,0,0,1,,0,0,
25304,2007,Minor Crash,0,0,1,POINT ENGLAND ROAD,WADDELL AVENUE,Auckland Region,,Overcast,50,,174.862892,-36.882392,0,0,1,0,0,0,1,0,0,0,,0,0,
104753,2007,Minor Crash,0,0,2,SH 12,FAIRLIE CRESCENT N,Northland Region,,Bright sun,50,,173.389213,-35.511423,0,0,1,0,0,0,,0,1,0,,0,0,
395076,2011,Minor Crash,0,0,1,KAPANGA ROAD,TE TIKI ST,Waikato Region,Christmas New Year,Bright sun,50,,175.500877,-36.755839,0,0,0,0,1,0,,0,0,0,,0,1,
326719,2010,Minor Crash,0,0,1,DOMINION OFF NBD,NEW NORTH ROAD,Auckland Region,,Dark,50,,174.753879,-36.867773,0,0,2,0,0,0,,0,0,0,0,0,0,0
347040,2010,Minor Crash,0,0,1,AWANUI ST,KENDAL PLACE,Taranaki Region,,Bright sun,50,,174.097707,-39.068405,1,0,1,0,0,0,,0,0,0,,0,0,
380930,2011,Minor Crash,0,0,1,SH 6,TAYLORVILLE ROAD,West Coast Region,,Dark,100,,171.232956,-42.443473,0,0,1,0,0,0,,0,0,0,0,0,0,0
35884,2011,Minor Crash,0,0,2,SH 45 POWDERHAM,DAWSON ST,Taranaki Region,,Dark,50,,174.068769,-39.060402,0,0,2,0,0,0,,0,0,0,,0,0,
62682,2007,Serious Crash,0,1,0,MICHAEL ROAD,WINTON ST,Wellington Region,,Bright sun,50,,175.000267,-40.883244,0,0,1,0,0,0,1,0,0,0,,0,0,
333214,2019,Minor Crash,0,0,1,01S-0704-I,SH 88,Otago Region,,Bright sun,50,,170.509349,-45.872832,0,0,1,0,0,0,,0,0,0,,0,1,
257592,2010,Minor Crash,0,0,1,RUAHINE ST,CHURCH ST,Manawatu-Wanganui Region,,Bright sun,50,,175.629465,-40.349406,1,0,1,0,0,0,,0,0,0,,0,0,
215107,2008,Minor Crash,0,0,1,THREE MILE HILL ROAD,HALFWAY BUSH ROAD,Otago Region,,Dark,100,,170.444668,-45.851808,0,0,1,0,0,0,,0,0,0,0,0,0,0
475145,2008,Minor Crash,0,0,4,WAIRAKEI DRIVE,POIHIPI ROAD,Waikato Region,,Overcast,80,,176.069411,-38.673253,0,1,0,0,0,0,,0,1,0,,0,0,
198164,2010,Serious Crash,0,1,0,Z BCH NORTH BEACH,BEACH ROAD,West Coast Region,,Bright sun,100,,171.657652,-41.739811,0,0,0,0,1,0,,0,0,0,,0,0,
380724,,,1756585,0,568500,"""Z OFF ROAD SHARED DRIVEWAY 3F WARREN AVE."," THREE KINGS""",,,,,,174.757767,-36.912107,0,0,1,2,0,,,,,0,,,Urban,0
361222,2014,Minor Crash,0,0,1,TOKO MOUTH ROAD,SALLYS GULLY ROAD,Otago Region,,Overcast,100,,169.985797,-46.179396,0,0,1,0,0,0,,0,0,0,0,0,0,0
346566,2007,Minor Crash,0,0,1,SH 25A,PUKETUI ROAD,Waikato Region,,Bright sun,100,70,175.684512,-37.151956,0,0,0,0,1,0,,0,0,0,,0,0,
808,2018,Minor Crash,0,0,1,EAST TAMAKI ROAD,HUIA ROAD,Auckland Region,,Dark,60,,174.865672,-36.965666,0,0,1,0,0,0,,0,0,0,0,0,0,0
385194,2012,Minor Crash,0,0,1,SH 1N,PUHIPUHI ROAD,Northland Region,,Bright sun,100,,174.257000,-35.542612,0,0,1,0,0,0,,0,1,0,,0,1,
366351,2002,Minor Crash,0,0,1,CROMER ST,YARMOUTH ST,Otago Region,,Overcast,50,,169.748740,-46.231712,0,0,2,0,0,0,,0,0,0,,0,0,
451984,2009,Serious Crash,0,1,2,GARDINERS ROAD,SAWYERS ARMS ROAD,Canterbury Region,,Twilight,50,,172.584858,-43.478155,0,0,3,0,0,0,,0,0,0,,0,0,
194255,2005,Minor Crash,0,0,2,RACECOURSE ROAD,SH 2,Hawke's Bay Region,,Dark,50,,176.549856,-39.996308,0,0,1,0,0,0,,0,0,0,0,0,0,0
482888,2018,Minor Crash,0,0,1,OLD KARORI ROAD,KARORI ROAD,Wellington Region,,Dark,50,,174.751305,-41.280626,0,0,2,0,0,0,,0,0,0,0,0,0,0
22823,2001,Minor Crash,0,0,2,HIBISCUS COAST HIGHWAY,WHANGAPARAOA ROAD,Auckland Region,,Bright sun,80,,174.685251,-36.613417,0,0,2,0,0,0,,0,0,0,,0,0,
61516,2012,Minor Crash,0,0,1,SH 3 PRINCESS ST,MAIN ST,Manawatu-Wanganui Region,,Overcast,50,,175.615466,-40.354263,0,0,1,0,0,0,,0,1,0,,0,0,
352611,2006,Minor Crash,0,0,1,ARAWATA ST,GEORGE ST,Waikato Region,,Dark,50,,175.326897,-38.009389,0,0,2,0,0,0,,0,0,0,,0,0,
510302,2008,Serious Crash,0,1,1,SH 12,MITITAI ROAD,Northland Region,,Dark,100,,173.945656,-36.027787,0,0,0,0,1,0,,0,0,0,0,0,0,0
230987,2006,Minor Crash,0,0,1,Z FCT SHELL,LAHORE/SH2 ACHILLES,Hawke's Bay Region,,Dark,50,,177.418373,-39.035019,0,0,1,0,0,0,,0,0,0,0,0,1,0
4211,2015,Minor Crash,0,0,1,MAIN ST,BERRYMANS LANE,Manawatu-Wanganui Region,,Overcast,50,,175.613659,-40.355034,0,0,0,0,1,0,,0,0,0,,0,1,
371551,2014,Minor Crash,0,0,1,LINWOOD ROAD,BATTY ROAD,Auckland Region,,Bright sun,70,,174.835670,-37.113138,0,0,0,0,1,0,,0,0,0,,0,0,
152116,2014,Serious Crash,0,1,0,SH 1N,SH 30 ONGAROTO,Waikato Region,,Bright sun,100,,176.011707,-38.392304,0,0,1,0,1,0,,0,0,0,,0,0,
469463,2000,Minor Crash,0,0,1,SH 1N,WAIKATO BR,Waikato Region,,Dark,100,65,175.741862,-39.282726,0,0,0,0,0,0,,0,0,0,,1,0,
189352,2016,Minor Crash,0,0,2,GREAT SOUTH ROAD,PURIRI AVENUE,Auckland Region,,Twilight,50,,174.795413,-36.891435,0,0,2,0,0,0,,0,0,0,,0,0,
469856,2015,Minor Crash,0,0,2,SH 2,RAWIRI ROAD,Waikato Region,,Dark,100,,175.167252,-37.234550,0,0,0,0,0,0,,0,1,0,0,0,0,0
450566,2007,Minor Crash,0,0,1,SH 1S,BEACONSFIELD ROAD,Canterbury Region,Queens Birthday,Dark,50,,171.241107,-44.418159,0,0,2,0,0,0,,0,0,0,,0,0,
380867,2002,Minor Crash,0,0,1,SH 5,CORLETT ST,Bay of Plenty Region,,Overcast,50,,176.236654,-38.141445,0,0,2,0,0,0,1,0,0,0,,0,0,
337234,2019,Minor Crash,0,0,1,SYMONDS ST (CITY),GRAFTON ROAD,Auckland Region,,Bright sun,50,,174.771023,-36.851322,0,0,1,0,0,0,,0,0,0,,1,0,
328989,2006,Minor Crash,0,0,1,CHURCH ST,THE SQUARE,Manawatu-Wanganui Region,,Overcast,50,,175.613033,-40.356805,1,0,1,0,0,0,,0,0,0,,0,0,
45042,2005,Minor Crash,0,0,1,BRITOMART ST,STANLEY ST,Wellington Region,,Bright sun,50,,174.772376,-41.320601,0,0,1,0,0,0,1,0,0,0,,0,0,
207299,2004,Minor Crash,0,0,2,NEWTON ON WBD,SH 16,Auckland Region,,Dark,100,,174.750134,-36.865855,0,0,3,0,0,0,,0,0,0,,0,0,
451051,2019,Serious Crash,0,1,0,TARAWERA ROAD,LONG MILE ROAD,Bay of Plenty Region,,Overcast,50,,176.280751,-38.149986,1,0,1,0,0,0,,0,0,0,,0,0,
480948,2002,Minor Crash,0,0,2,SH 24,VOSPER ST,Waikato Region,,Dark,50,,175.776986,-37.811109,0,0,1,0,0,0,,0,0,0,0,0,0,0
53857,2002,Minor Crash,0,0,1,DON BUCK ROAD,GALLONY AVENUE,Auckland Region,,Overcast,50,,174.600371,-36.838257,0,0,3,0,0,0,,0,0,0,,0,0,
349532,2015,Fatal Crash,1,1,1,ARNOLD VALLEY ROAD,STONEY CRK BR,West Coast Region,,Bright sun,100,,171.413563,-42.542502,0,0,1,0,2,0,,0,0,0,0,0,0,0
378377,2007,Minor Crash,0,0,1,SH 58,SPINNAKER DRIVE,Wellington Region,,Dark,80,,174.887340,-41.104995,0,0,1,0,0,0,,0,0,0,0,0,0,0
437915,2018,Minor Crash,0,0,1,VICTORIA ST WEST,FRANKLIN ROAD,Auckland Region,,Bright sun,50,,174.753037,-36.848082,0,0,0,0,1,0,,0,0,0,,1,0,
315197,2010,Minor Crash,0,0,2,KORAU ROAD,BEAZLEY CRESCENT,Northland Region,,Bright sun,50,,174.330032,-35.690994,0,0,1,1,0,0,,0,0,0,,0,0,
244951,2002,Fatal Crash,1,0,0,SH 54,WAITUNA TAPUAE ROAD,Manawatu-Wanganui Region,,Dark,100,,175.637137,-40.042630,0,0,1,0,0,0,,0,0,0,0,0,0,0
185920,2011,Minor Crash,0,0,1,SAN MARINO DRIVE WEST,VIRGINIA ST,Auckland Region,,Dark,50,,174.606838,-36.891666,0,0,1,0,0,0,,0,0,0,0,0,0,0
315051,2002,Minor Crash,0,0,2,MARSHLAND ROAD,PRESTONS ROAD,Canterbury Region,,Dark,80,,172.658947,-43.469693,0,0,1,0,0,0,,0,0,0,0,0,0,0
373798,2019,Minor Crash,0,0,1,01N-1076/02.08-D,TROY STREET,Wellington Region,,Overcast,70,,174.802856,-41.317579,0,0,1,0,0,0,,0,0,0,,0,1,
366400,2017,Minor Crash,0,0,1,SH 1N,EXMOUTH FTBR,Auckland Region,,Dark,100,,174.756668,-36.808766,0,0,1,0,0,0,,0,0,0,,0,1,
62957,2008,Minor Crash,0,0,1,SH 1N,JOHNSONVILLE OFF SBD,Wellington Region,,Bright sun,100,,174.811841,-41.217052,0,0,1,0,0,0,,0,0,0,0,0,0,0
186035,2015,Minor Crash,0,0,2,SH 12,RANKIN ST,Northland Region,,Bright sun,50,,173.795657,-35.409741,0,0,1,0,0,0,,0,0,0,,0,1,
348866,2016,Minor Crash,0,0,1,GOLDEN HILLS ROAD,SHIRTCLIFF LANE,Tasman Region,,Bright sun,80,,173.105778,-41.324806,0,0,0,0,0,0,,0,0,0,0,0,1,0
209056,2008,Minor Crash,0,0,2,SH 1N,PANAMA OBR,Auckland Region,,Dark,100,,174.847884,-36.924448,0,0,1,0,0,0,,0,0,0,0,0,0,0
152025,2016,Minor Crash,0,0,1,SH 27,CUSSEN ROAD,Waikato Region,,Overcast,100,85,175.613989,-37.631640,0,0,1,0,0,0,,0,0,0,,0,0,
16660,2004,Minor Crash,0,0,1,MAIN ROAD STOKE,WAIMEA ROAD,Nelson Region,,Overcast,50,,173.240803,-41.305749,0,0,2,0,0,0,,0,0,0,,0,1,
437595,2015,Minor Crash,0,0,1,WAVERLEY ROAD,PIAKO ROAD,Waikato Region,,Twilight,100,,175.419136,-37.693075,0,0,1,0,0,0,,0,0,0,0,0,0,0
16516,2004,Serious Crash,0,2,1,WHITMORE ST,WHITAKER ST,Waikato Region,,Dark,50,,175.354239,-38.040239,0,0,2,0,0,0,,0,0,0,,0,0,
347702,2013,Serious Crash,0,1,0,STERLING GATE DRIVE,BEAUMARIS BOULEVARD,Bay of Plenty Region,,Bright sun,50,,176.124332,-37.697940,1,0,1,0,0,0,,0,0,0,0,0,0,0
334997,2010,Minor Crash,0,0,1,SH 1N,SH 12,Northland Region,,Dark,100,,174.430615,-36.089025,0,0,1,0,0,0,,0,0,0,0,0,0,0
309413,2007,Minor Crash,0,0,1,SKEWBRIDGE ROAD,THRELKELDS ROAD,Canterbury Region,,Dark,100,,172.611550,-43.360903,0,0,1,0,0,0,,0,0,0,0,0,0,0
12683,2006,Minor Crash,0,0,1,MATAKANA VALLEY ROAD,WHANGARIPO VALLEY ROAD,Auckland Region,,Bright sun,100,,174.665502,-36.286644,0,0,1,0,0,0,,0,0,0,,0,0,
451834,2005,Minor Crash,0,0,1,LONGBUSH ROAD,WHAKARUA ROAD,Wellington Region,,Bright sun,100,,175.577577,-41.202839,0,0,0,0,1,0,,0,0,0,0,0,0,0
482850,2005,Minor Crash,0,0,1,STATION ROAD,OLIVE ROAD,Auckland Region,,Bright sun,50,,174.813020,-36.912790,0,0,1,0,0,0,,0,0,0,,1,0,
159062,2016,Minor Crash,0,0,1,GLENVAR ROAD,IAN SAGE AVENUE,Auckland Region,,Bright sun,50,,174.741496,-36.694552,0,0,1,0,0,0,1,0,0,0,,0,0,
59811,2002,Minor Crash,0,0,1,GOLF ROAD,TAUMARUNUI-NGAPUKE ROAD,Manawatu-Wanganui Region,,Overcast,50,,175.248759,-38.862533,0,0,2,0,0,0,,0,0,0,,0,0,
444125,2014,Minor Crash,0,0,1,SH 63,LANARK LANE,Marlborough Region,,Bright sun,100,,173.759134,-41.517084,0,0,0,0,0,0,,0,0,0,,0,2,
362987,2015,Minor Crash,0,0,1,KALMIA ST,STANWAY PLACE,Auckland Region,,Overcast,50,,174.805637,-36.899122,0,0,1,0,0,0,,0,0,0,,1,0,
145312,2007,Minor Crash,0,0,1,CAERNARVON DRIVE,CAERNARVON ROAD,Hawke's Bay Region,,Dark,50,,176.782629,-39.622171,0,0,1,0,0,0,,0,0,0,0,0,0,0
152430,2018,Minor Crash,0,0,1,DOMAIN ROAD,TARA ROAD,Bay of Plenty Region,Easter,Bright sun,70,,176.284859,-37.714404,0,0,1,0,1,0,,0,0,0,,0,0,
45135,2006,Serious Crash,0,1,2,SH 5,POHOKURA ROAD EAST,Hawke's Bay Region,,Overcast,100,35,176.568319,-39.022241,0,0,1,0,0,0,,0,1,0,,0,0,
485903,2003,Minor Crash,0,0,4,GREAT SOUTH ROAD,PRINCESS ST,Waikato Region,,Dark,50,,175.148487,-37.666814,0,0,2,0,0,0,,0,0,0,,0,0,
333574,2007,Minor Crash,0,0,1,TAIT DRIVE,SPRIGGS CRESCENT,Hawke's Bay Region,,Bright sun,50,,176.871461,-39.522627,0,0,2,0,0,0,,0,1,0,0,0,0,0
394897,2002,Minor Crash,0,0,1,SH 3,TREMAINE AVENUE,Manawatu-Wanganui Region,,Dark,50,,175.601428,-40.343456,0,0,2,0,0,0,,0,0,0,,0,0,
327005,2012,Serious Crash,0,1,0,CASHMERE ROAD,HOON HAY ROAD,Canterbury Region,,Bright sun,50,,172.614938,-43.574119,1,0,1,0,0,0,,0,0,0,,0,0,
451773,2018,Minor Crash,0,0,1,CORNFOOT ST,KAREWA ST,Manawatu-Wanganui Region,,Dark,50,,174.980406,-39.934608,0,0,2,0,0,0,,0,0,0,,0,0,
92087,2019,Serious Crash,0,1,0,005-0008,WAIOHOTU ROAD,Waikato Region,,Dark,100,,175.933631,-38.011037,0,0,1,0,0,0,,0,0,0,0,0,0,0
142642,2006,Serious Crash,0,2,0,HARRISVILLE ROAD,JERICHO ROAD,Waikato Region,,Overcast,100,,174.951262,-37.201734,0,0,2,0,0,0,,0,0,0,,0,0,
64044,2013,Minor Crash,0,0,1,BUCKLAND ROAD,FRIEDLANDER ROAD,Waikato Region,,Dark,100,65,174.925280,-37.257552,0,0,1,0,0,0,,0,0,0,0,0,0,0
181607,2000,Serious Crash,0,2,2,SH 6,DOUGHBOY CREEK BR,Tasman Region,,Bright sun,100,,172.274839,-41.781869,0,0,0,0,0,0,,0,0,0,0,0,1,0
385278,2016,Minor Crash,0,0,1,MANUKAU STATION ROAD,LEYTON WAY,Auckland Region,,Dark,50,,174.883871,-36.992653,0,0,2,0,0,0,,0,0,0,,0,0,
305647,2009,Minor Crash,0,0,1,SH 1S,STANLEY TOWNSHIP ROAD,Southland Region,,Dark,100,,168.310001,-46.524741,0,0,1,0,0,0,,0,0,0,0,0,0,0
52808,2002,Minor Crash,0,0,1,SH 6,TOTHILLS CRK BR,Southland Region,,Twilight,100,,168.334118,-46.171982,0,0,1,0,0,0,,0,0,0,0,0,0,0
380354,2008,Minor Crash,0,0,1,SH 2 PANDORA,THAMES ST,Hawke's Bay Region,,Bright sun,50,,176.891068,-39.488692,0,0,1,0,0,0,,0,0,0,,0,1,
499694,2005,Minor Crash,0,0,1,SH 1S,DILLONS POINT ROAD,Marlborough Region,,Bright sun,50,,173.959344,-41.508112,1,0,1,0,0,0,,0,0,0,,0,0,
234168,2018,Minor Crash,0,0,2,SH 7,BRIDGE ST,West Coast Region,,Bright sun,50,,171.867326,-42.119689,0,1,1,0,0,0,,0,1,0,0,0,1,0
319088,2000,Minor Crash,0,0,2,WHITFORD-MARAETAI ROAD,BEACHLANDS ROAD,Auckland Region,,Dark,100,,175.009213,-36.902170,0,0,1,0,0,0,,0,0,0,0,0,0,0
159159,2010,Minor Crash,0,0,2,A C BATHS AVENUE,SPA ROAD,Waikato Region,,Overcast,50,,176.092973,-38.677874,0,0,2,0,0,0,,0,0,0,,0,0,
239634,2004,Minor Crash,0,0,1,WAIMEA ROAD,MOTUEKA ST,Nelson Region,,Dark,50,,173.272245,-41.288880,1,0,1,0,0,0,,0,0,0,,0,0,
91573,2018,Minor Crash,0,0,1,FELTON MATHEW AVENUE,FARMHOUSE LANE,Auckland Region,,Bright sun,50,,174.851438,-36.876415,0,0,1,0,0,0,,0,0,0,0,0,0,0
488062,2011,Serious Crash,0,1,0,ANTIGUA ST,DISRAELI ST,Canterbury Region,,Bright sun,50,,172.627927,-43.542287,0,0,0,1,0,0,,0,0,0,,0,1,
104285,2001,Minor Crash,0,0,1,SH 3,ONAERO RIVER ROAD,Taranaki Region,Labour Weekend,Bright sun,100,,174.365997,-38.997233,0,0,1,0,1,0,,0,0,0,0,0,0,0
325555,2017,Minor Crash,0,0,1,VICTORIA AVENUE,LIVERPOOL ST,Manawatu-Wanganui Region,,Overcast,50,,175.041516,-39.926674,0,0,2,0,0,0,,0,0,0,,0,0,
184765,2001,Minor Crash,0,0,3,RATTRAY ST,SMITH ST,Otago Region,,Overcast,50,,170.498466,-45.874844,0,0,2,0,0,0,,0,0,0,,0,0,
93810,2014,Minor Crash,0,0,1,TE ATATU ROAD,WAKELING AVENUE,Auckland Region,,Bright sun,50,,174.647166,-36.866452,1,0,1,0,0,0,,0,0,0,,0,0,
90950,2012,Fatal Crash,1,0,0,RUAPEHU ST,RIWAI ST,Wellington Region,,Bright sun,50,,175.010969,-40.925429,0,0,0,0,1,0,,0,0,0,0,0,0,0
322883,2012,Minor Crash,0,0,1,HIGHWAY 22,SHARPE ROAD,Waikato Region,Christmas New Year,Dark,100,,174.982798,-37.381308,0,0,1,0,0,0,,0,0,0,0,0,0,0
95380,2006,Serious Crash,0,1,0,CARRINGTON ROAD,CARRINGTON TECH GT4,Auckland Region,,Overcast,50,,174.711461,-36.880217,1,0,1,0,0,0,,0,0,0,,0,0,
442957,2013,Serious Crash,0,1,0,TAYLORVILLE BLACKBALL ROA,TAYLORVILLE ROAD,West Coast Region,,Dark,100,,171.384742,-42.416291,0,0,1,0,0,0,,0,0,0,0,0,0,0
493966,2011,Minor Crash,0,0,1,COCKAYNE ROAD,CALCUTTA ST,Wellington Region,,Bright sun,50,,174.786649,-41.250431,0,0,1,0,0,0,,0,0,0,0,0,0,0
483758,2004,Minor Crash,0,0,2,SH 2 ROSEMONT,KENNY ST E,Waikato Region,,Twilight,50,,175.841472,-37.392746,0,0,1,0,0,0,,0,0,0,,1,0,
483722,2003,Serious Crash,0,2,0,STATION ROAD,ROCKFIELD ROAD,Auckland Region,,Dark,50,,174.805718,-36.914452,0,0,2,0,0,0,,0,0,0,,0,0,
396247,2007,Serious Crash,0,1,0,SYMONS LANE,PUKETAPU ROAD,Hawke's Bay Region,,Overcast,50,,176.848307,-39.534421,0,0,1,0,0,0,1,0,0,0,,0,0,
437577,2009,Minor Crash,0,0,1,SH 1N,OTIORO ROAD,Northland Region,,Dark,100,,174.459388,-36.194963,0,0,0,0,0,0,,0,0,0,0,0,1,0
240021,2003,Minor Crash,0,0,1,RAFFLES ST,BOWER ST,Hawke's Bay Region,,Overcast,50,,176.916188,-39.494314,0,0,2,0,0,0,,0,0,0,,0,0,
255424,2014,Serious Crash,0,1,0,PARK ROAD SOUTH,OUTRAM ROAD,Hawke's Bay Region,,Bright sun,50,,176.848569,-39.653641,0,0,1,0,1,0,,0,0,0,,0,0,
485102,2014,Minor Crash,0,0,1,SH 1N,PENROSE INT N,Auckland Region,,Bright sun,100,,174.809181,-36.899951,0,0,1,0,0,0,,0,0,0,,1,0,
394697,2010,Minor Crash,0,0,1,ESSEX ST,WILTSHIRE PLACE,Hawke's Bay Region,,Bright sun,50,,176.862075,-39.510033,0,0,2,0,0,0,,0,0,0,,0,0,
380408,2017,Serious Crash,0,1,0,SH 6,GOWAN VALLEY ROAD,Tasman Region,,Overcast,100,65,172.550411,-41.710835,0,0,0,0,0,0,,0,0,0,0,1,0,0
